cik,file_name,year,change_rate
1513761,1513761_000155837023002361_nclh-20221231x10k.htm.txt,2022,0.45714285714285713
868278,868278_000149315218004041_form10-k.htm.txt,2017,-0.15384615384615385
868278,868278_000149315219003946_form10-k.htm.txt,2018,0.06818181818181818
868278,868278_000149315220004807_form10-k.htm.txt,2019,0.02127659574468085
868278,868278_000149315221007538_form10-k.htm.txt,2020,0.9791666666666666
868278,868278_000149315222008541_form10-k.htm.txt,2021,0.35789473684210527
868278,868278_000086827823000004_prph-20221231.htm.txt,2022,0
1094084,1094084_000168316818000840_telkonet_10k-123117.htm.txt,2017,-0.5148514851485149
1094084,1094084_000168316819000873_telkonet_10k-123118.htm.txt,2018,0.02040816326530612
1094084,1094084_000168316820000995_telkonet_10k-123119.htm.txt,2019,-0.24
1094084,1094084_000168316821001114_telkonet_10k-123120.htm.txt,2020,-0.07894736842105263
1094084,1094084_000168316822002167_telkonet_i10k-123121.htm.txt,2021,-0.14285714285714285
1094084,1094084_000168316823002039_telkonet_i10k-123122.htm.txt,2022,-0.03333333333333333
1099160,1099160_000119312518050343_d501749d10k.htm.txt,2017,-0.02751196172248804
1099160,1099160_000119312519044206_d668416d10k.htm.txt,2018,-0.0036900369003690036
1099160,1099160_000119312520044711_d839121d10k.htm.txt,2019,0.044444444444444446
1099160,1099160_000119312521048932_d48230d10k.htm.txt,2020,-0.08392434988179669
1099160,1099160_000119312522050000_d291732d10k.htm.txt,2021,0.04645161290322581
1099160,1099160_000119312523080428_d333750d10k.htm.txt,2022,-0.09001233045622688
763901,763901_000119312518066922_d487181d10k.htm.txt,2017,-0.005620848237097598
763901,763901_000119312519059912_d667927d10k.htm.txt,2018,0.08864337101747173
763901,763901_000119312520058848_d838900d10k.htm.txt,2019,0.010148690110927543
763901,763901_000119312521063781_d58850d10k.htm.txt,2020,0.016355140186915886
763901,763901_000119312522060953_d192149d10k.htm.txt,2021,-0.022988505747126436
763901,763901_000119312523056454_d408943d10k.htm.txt,2022,0.047058823529411764
1423221,1423221_000142322117000018_nx1031201710-k.htm.txt,2017,-0.044465925567907204
1423221,1423221_000142322118000016_nx1031201810-k.htm.txt,2018,-0.0343955488113303
1423221,1423221_000142322119000018_nx1031201910-k.htm.txt,2019,-0.04871660555264536
1423221,1423221_000142322120000021_nx-20201031.htm.txt,2020,0.03716960352422907
1423221,1423221_000142322121000018_nx-20211031.htm.txt,2021,0.024688080700822936
1423221,1423221_000142322122000014_nx-20221031.htm.txt,2022,0.0038860103626943004
1725872,1725872_000162828022013593_bmtx-20211231.htm.txt,2021,10.0
1725872,1725872_000172587223000002_bmtx-20221231.htm.txt,2022,0
1506251,1506251_000121390017013191_f10k2017_citiuspharma.htm.txt,2017,0.16666666666666666
1506251,1506251_000121390018017214_f10k2018_citiuspharma.htm.txt,2018,0
1506251,1506251_000121390019026259_f10k2019_citiuspharma.htm.txt,2019,0.2857142857142857
1506251,1506251_000121390020043004_f10k2020_citiuspharma.htm.txt,2020,0.1111111111111111
1506251,1506251_000121390021065464_f10k2021_citiuspharma.htm.txt,2021,0.5
1506251,1506251_000121390022082217_f10k2022_citiuspharma.htm.txt,2022,0.4
1027838,1027838_000155837018001091_tcmd-20171231x10k.htm.txt,2017,0.21194029850746268
1027838,1027838_000155837019001320_tcmd-20181231x10k.htm.txt,2018,0.229064039408867
1027838,1027838_000155837020001467_tcmd-20191231x10k75802a.htm.txt,2019,0.2605210420841683
1027838,1027838_000155837021001465_tcmd-20201231x10k.htm.txt,2020,0.12400635930047695
1027838,1027838_000155837022001758_tcmd-20211231x10k.htm.txt,2021,0.39745403111739747
1027838,1027838_000155837023001580_tcmd-20221231x10k.htm.txt,2022,-0.006072874493927126
1822479,1822479_000182247923000015_shc-20221231.htm.txt,2022,163.33333333333334
1737372,1737372_000121390020008250_f10k2019_sysorexinc.htm.txt,2019,-0.09523809523809523
1737372,1737372_000121390021018255_f10k2020_sysorexinc.htm.txt,2020,-0.05263157894736842
1737372,1737372_000121390022019723_f10k2021_sysorexinc.htm.txt,2021,0.2222222222222222
1737372,1737372_000121390023048561_f10k2022_sysorexinc.htm.txt,2022,-0.36363636363636365
1121142,1121142_000155837020001895_maxr-20191231x10k1d54eb.htm.txt,2019,-0.04918032786885246
1121142,1121142_000155837021001635_maxr-20201231x10k.htm.txt,2020,-0.25862068965517243
1121142,1121142_000155837022001597_maxr-20211231x10k.htm.txt,2021,0.023255813953488372
1121142,1121142_000155837023001756_maxr-20221231x10k.htm.txt,2022,0.045454545454545456
1399520,1399520_000114420418020953_tv488969_10k.htm.txt,2017,0
1399520,1399520_000114420419016710_tv515984_10k.htm.txt,2018,0
1399520,1399520_000155837020003189_stks-20191231x10k.htm.txt,2019,0.7
1399520,1399520_000155837021003244_stks-20201231x10k.htm.txt,2020,-0.11764705882352941
1399520,1399520_000155837022003762_stks-20211231x10k.htm.txt,2021,0.12133333333333333
1399520,1399520_000155837023003329_stks-20221231x10k.htm.txt,2022,0.09988109393579073
818479,818479_000081847918000014_dentsplysirona201710-k.htm.txt,2017,0.025477707006369428
818479,818479_000081847919000010_xray-20181231.htm.txt,2018,0.018633540372670808
818479,818479_000081847920000006_xray-20191231.htm.txt,2019,-0.07317073170731707
818479,818479_000081847921000007_xray-20201231.htm.txt,2020,-0.013157894736842105
818479,818479_000081847922000015_xray-20211231.htm.txt,2021,0
818479,818479_000081847923000017_xray-20221231.htm.txt,2022,0
1289460,1289460_000155837018001026_txrh-20171226x10k.htm.txt,2017,0.07238095238095238
1289460,1289460_000155837019000899_txrh-20181225x10k.htm.txt,2018,0.152753108348135
1289460,1289460_000155837020001734_txrh-20191231x10k7d0b0f.htm.txt,2019,0.046224961479198766
1289460,1289460_000155837021001970_txrh-20201229x10k.htm.txt,2020,-0.09278350515463918
1289460,1289460_000155837022002141_txrh-20211228x10k.htm.txt,2021,0.18993506493506493
1289460,1289460_000155837023001979_txrh-20221227x10k.htm.txt,2022,0.11869031377899045
1854401,1854401_000185440123000041_brdg-20221231.htm.txt,2022,0.25
1802768,1802768_000180276822000011_rprx-20211231.htm.txt,2021,0.29411764705882354
1802768,1802768_000180276823000007_rprx-20221231.htm.txt,2022,0.13636363636363635
1083301,1083301_000155837018001442_iknx-20171231x10k.htm.txt,2017,0.0375
1083301,1083301_000143774919003743_ikon20181231_10k.htm.txt,2018,-0.012048192771084338
1083301,1083301_000143774920004241_ikon20191223_10k.htm.txt,2019,0
1083301,1083301_000143774921004835_ikon20201231_10k.htm.txt,2020,-0.2926829268292683
1083301,1083301_000110465922041168_wulf-20211231x10k.htm.txt,2021,-0.896551724137931
1083301,1083301_000155837023005301_wulf-20221231x10k.htm.txt,2022,0.3333333333333333
834071,834071_000156459018014996_tmcc-10k_20180331.htm.txt,2017,0.03610675039246468
834071,834071_000156459019021575_tmcc-10k_20190331.htm.txt,2018,-0.030303030303030304
834071,834071_000156459020028404_tmcc-10k_20200331.htm.txt,2019,0.03125
834071,834071_000156459021031491_tmcc-10k_20210331.htm.txt,2020,0.09090909090909091
834071,834071_000156459022022408_tmcc-10k_20220331.htm.txt,2021,0.027777777777777776
834071,834071_000095017023026012_ck0000834071-20230331.htm.txt,2022,0.02702702702702703
1733257,1733257_000095017023009490_fnch-20221231.htm.txt,2022,-0.9047619047619048
1492674,1492674_000156459018006225_ttoo-10k_20171231.htm.txt,2017,-0.09550561797752809
1492674,1492674_000156459019007862_ttoo-10k_20181231.htm.txt,2018,-0.049689440993788817
1492674,1492674_000156459020011217_ttoo-10k_20191231.htm.txt,2019,-0.013071895424836602
1492674,1492674_000156459021017074_ttoo-10k_20201231.htm.txt,2020,-0.019867549668874173
1492674,1492674_000156459022011526_ttoo-10k_20211231.htm.txt,2021,0.22972972972972974
1492674,1492674_000095017023011396_ttoo-20221231.htm.txt,2022,-0.13186813186813187
1467761,1467761_000165495418003402_zmtp_10k.htm.txt,2017,-0.03333333333333333
1467761,1467761_000165495419003878_zmtp_10k.htm.txt,2018,0
1467761,1467761_000165495420004069_zmtp_10k.htm.txt,2019,-0.5862068965517241
1467761,1467761_000165495421004133_zmtp_10k.htm.txt,2020,4.083333333333333
1467761,1467761_000149315222008365_form10-k.htm.txt,2021,0.36065573770491804
1467761,1467761_000149315223010335_form10-k.htm.txt,2022,0.12048192771084337
1849253,1849253_000095017023005335_ryan-20221231.htm.txt,2022,0.08573040045121263
723603,723603_000115752317001944_a51582973.htm.txt,2017,0.08874281018898932
723603,723603_000115752318001419_a51831836.htm.txt,2018,0.050566037735849056
723603,723603_000115752319001520_a52010021.htm.txt,2019,0.034482758620689655
723603,723603_000156459020032587_culp-10k_20200503.htm.txt,2020,-0.02847222222222222
723603,723603_000156459021036807_culp-10k_20210502.htm.txt,2021,0.02215868477483917
723603,723603_000156459022025820_culp-10k_20220501.htm.txt,2022,0.1062937062937063
1010470,1010470_000093905717000379_prov-2017630x10k.htm.txt,2017,-0.1111111111111111
1010470,1010470_000093905718000449_prov-2018630x10k.htm.txt,2018,-0.1896551724137931
1010470,1010470_000093905719000345_prov10k2019.htm.txt,2019,-0.5026595744680851
1010470,1010470_000093905720000363_prov10k2020.htm.txt,2020,-0.0481283422459893
1010470,1010470_000093905721000274_prov-20210630x10k.htm.txt,2021,-0.09550561797752809
1010470,1010470_000093905722000275_prov-20220630x10k.htm.txt,2022,0.006211180124223602
1723580,1723580_000172358022000013_bfi-20211231.htm.txt,2021,2.850556438791733
1723580,1723580_000172358023000008_bfi-20230102.htm.txt,2022,0.064822460776218
1046257,1046257_000155837018000857_ingr-20171231x10k.htm.txt,2017,0
1046257,1046257_000155837019000999_ingr-20181231x10k.htm.txt,2018,0
1046257,1046257_000155837020000978_ingr-20191231x10k60356d.htm.txt,2019,0
