cik,year,file_name,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
13156,2018,13156_000156459019010241_glxz-10k_20181231.htm.txt,0.06872527,0.018282266,0.07524089,0.023037167,0.055458084,0.04573499,0.040543284,0.048189167,0.019276368,0.07693517,0.08592185,0.089660056,0.059108306,0.051953282,0.024485575,0.035386298,0.010614707,0.0419444,0.03374134,0.09576155
14177,2018,14177_000149315219000765_form10-k.htm.txt,0.012776353,0.012241883,0.03698361,0.015874434,0.12375219,0.023207495,0.025167858,0.06806509,0.116580434,0.04487316,0.08079401,0.008677777,0.023859845,0.0085542835,0.028215999,0.19124565,0.020269157,0.007359571,0.13763912,0.013862072
14707,2018,14707_000001470719000020_cal2019020210-k.htm.txt,0.044931017,0.028668214,0.081867285,0.01094241,0.06051348,0.016779594,0.038287304,0.036489766,0.03965213,0.026381006,0.04506523,0.032797113,0.12503988,0.018814242,0.06372091,0.1482851,0.013807465,0.03952421,0.06956948,0.058864176
14846,2018,14846_000001484618000041_brt-20180930.htm.txt,0.043299332,0.021485949,0.06396236,0.0069079753,0.08003459,0.0059539354,0.017213015,0.03872458,0.0109238,0.051088057,0.022974987,0.03817742,0.08816006,0.131063,0.04439782,0.032309003,0.020640178,0.11945969,0.11779367,0.04543059
15357,2018,15357_000114420418050884_tv503084_10k.htm.txt,0.044209473,0.013403342,0.059263844,0.0028695266,0.24384366,4.7070975e-05,0.04032957,0.020975716,0.047021307,0.017922582,0.016189119,0.07337697,0.037606798,0.0056828824,0.06120972,0.18881322,0.007715131,0.018802127,0.035881598,0.06483634
15847,2018,15847_000143774918013553_buks20180430_10k.htm.txt,0.06167443,0.0346135,0.0841799,0.008825898,0.049227748,0.022556072,0.030505238,0.034125704,0.05014568,0.07665414,0.07030827,0.027173238,0.055854194,0.020209527,0.032943,0.04043768,0.021255704,0.034456715,0.1603541,0.0844993
16040,2018,16040_000156459018029997_cbt-10k_20180930.htm.txt,0.024880575,0.0076387376,0.06711242,0.008838958,0.101551235,0.015616084,0.040949352,0.02915294,0.085652344,0.050094787,0.044472385,0.02566195,0.11354625,0.027298486,0.11060915,0.08199317,0.012522888,0.046609975,0.06949225,0.03630609
16160,2018,16160_000001616018000071_calm-2018x06x02x10k.htm.txt,0.06401727,0.027216548,0.057208166,0.011956302,0.12304288,0.02239211,0.022394212,0.023095887,0.057918116,0.07602126,0.020984804,0.03631767,0.078107834,0.045075335,0.037916586,0.13768248,0.009224442,0.029675215,0.09084847,0.02890439
16732,2018,16732_000001673218000062_cpb-7292018x10xk.htm.txt,0.029592434,0.016048292,0.110026725,0.008644105,0.101440236,0.015397694,0.023894807,0.051904466,0.05165015,0.02488817,0.04865011,0.015914626,0.12552947,0.015146995,0.07472144,0.095464855,0.023098527,0.05340818,0.08419307,0.030385666
18230,2018,18230_000001823019000034_cat_10-kx12312018.htm.txt,0.0237373,0.027025824,0.078153335,0.012570361,0.08974815,0.007728949,0.04279768,0.02557821,0.06939003,0.040497318,0.05147674,0.012208425,0.08963906,0.015525147,0.09153848,0.102972075,0.019879743,0.06956751,0.08719397,0.04277168
18255,2018,18255_000001825519000010_cato10k2018.htm.txt,0.028486488,0.03090478,0.0098871505,0.02516621,0.11508805,0.009659118,0.03066371,0.03288206,0.04086275,0.037238218,0.034729026,0.0077110557,0.041914474,0.004404634,0.01885865,0.12558241,0.017774751,0.017219832,0.34265664,0.028309975
18349,2018,18349_000001834919000021_snv-12312018x10k.htm.txt,0.04855664,0.060866784,0.06964883,0.021037286,0.046594948,0.008480477,0.009099525,0.04455954,0.00797412,0.10817289,0.053868983,0.006356983,0.09004244,0.010559737,0.05689229,0.028887171,0.01252511,0.16662888,0.11136585,0.037881546
18498,2018,18498_000001849819000016_a2018taxonomygcofy201910-k.htm.txt,0.032483082,0.031200869,0.08396921,0.018575419,0.1162175,0.010915883,0.03793158,0.01957547,0.03382355,0.0620365,0.026127601,0.04212063,0.09563553,0.02175487,0.06739795,0.09518564,0.014823369,0.0341963,0.10826641,0.047762685
19584,2018,19584_000115752319000468_a51945094.htm.txt,0.018572815,0.013860497,0.023085963,0.039233435,0.020208295,0.06530387,0.033955585,0.06032094,0.011127346,0.21157041,0.05444404,0.02488673,0.0071146367,0.014923558,0.0060137203,0.01835491,0.09902411,0.029540712,0.18548866,0.062969744
19745,2018,19745_000162828019002015_cpk1231201810-k.htm.txt,0.025293449,0.019662647,0.07005264,0.014781219,0.06699192,0.012775228,0.01674726,0.03167159,0.17244317,0.049317904,0.03709861,0.023767518,0.05447776,0.0085322345,0.06320193,0.0773336,0.008874676,0.05008125,0.113040574,0.08385487
19871,2018,19871_000119312519080761_d602165d10k.htm.txt,0.016207127,0.018986624,0.01802557,0.02692409,0.098105915,0.0029611932,0.040222958,0.06662696,0.10228209,0.040397,0.09059822,0.012704648,0.003864347,0.013062646,0.016366133,0.14681625,0.011472029,0.015495609,0.24827622,0.010604338
20212,2018,20212_000002021219000012_chdn2018123110k.htm.txt,0.05272088,0.039616115,0.047932256,0.014169196,0.08746363,0.019222282,0.033495326,0.038547378,0.02652202,0.11561107,0.059533257,0.04811653,0.07310145,0.048258543,0.036546364,0.026793867,0.013784982,0.031506505,0.11913555,0.06792277
20520,2018,20520_000002052019000005_ftr-20181231x10k.htm.txt,0.050149642,0.023718266,0.052205093,0.0318855,0.110037506,0.014072924,0.042143445,0.040783193,0.009497721,0.07801996,0.0827736,0.031176522,0.077789076,0.017739154,0.047770828,0.04451993,0.018522976,0.069310136,0.07595857,0.08192596
21076,2018,21076_000002107618000011_fy18clx10k.htm.txt,0.04392099,0.02019793,0.044894453,0.027512502,0.017638713,0.022295924,0.042242832,0.079818234,0.050901584,0.06581016,0.048203025,0.08776897,0.024647491,0.03383489,0.054078598,0.09399903,0.01427699,0.016814098,0.19439119,0.016752379
21175,2018,21175_000002117519000022_cna2018q4.htm.txt,0.017847098,0.036896158,0.08168969,0.011595279,0.06690455,0.011807549,0.016587332,0.02566341,0.008407503,0.050946884,0.03926581,0.013225555,0.14820611,0.025453115,0.0893089,0.03912391,0.081671484,0.084025316,0.10081328,0.05056106
21535,2018,21535_000143774919004933_cohu20181229_10k.htm.txt,0.04304638,0.019980121,0.07314246,0.009180099,0.092392184,0.016749091,0.021397099,0.05720574,0.051356155,0.032835778,0.043666895,0.026213545,0.13014613,0.014043947,0.08971358,0.058477785,0.0071467026,0.052531816,0.103056505,0.057717968
21665,2018,21665_000002166519000003_cl-12312018x10k.htm.txt,0.0296575,0.015018624,0.12967522,0.012772431,0.067885466,0.010518549,0.0337284,0.039772946,0.032782067,0.066678725,0.03968311,0.015065875,0.0706665,0.0192026,0.1050891,0.12227941,0.029435085,0.032341372,0.09038435,0.037362665
22356,2018,22356_000002235619000013_cbsh1231201810k.htm.txt,0.023638913,0.050316136,0.076944806,0.014585251,0.117996655,0.006677617,0.011164698,0.020870466,0.008626263,0.03884263,0.042053204,0.01083651,0.109264076,0.00976912,0.05375573,0.056587387,0.010776129,0.23929586,0.03634075,0.061657816
23194,2018,23194_000156459019005805_crk-10k_20181231.htm.txt,0.047623955,0.030340664,0.050262824,0.009132556,0.066783994,0.009384437,0.027194973,0.03207384,0.17000005,0.080223754,0.019593341,0.03111637,0.12302084,0.024224564,0.060713284,0.029449902,0.007763669,0.043819685,0.10131278,0.03596454
23197,2018,23197_000002319718000076_cmtl0731201810k.htm.txt,0.025247859,0.025673501,0.051053397,0.035753407,0.07458217,0.024591533,0.046113808,0.057218175,0.03721878,0.07715268,0.10141256,0.013382987,0.049162365,0.033227056,0.050484862,0.07066208,0.012352628,0.027898354,0.1163813,0.07043052
23217,2018,23217_000002321718000005_cag-2018x10k.htm.txt,0.04838423,0.017224338,0.06448448,0.009561359,0.0784756,0.037230514,0.024758346,0.030904235,0.039780572,0.057201885,0.03514888,0.041405592,0.12875408,0.03523858,0.057732426,0.06636046,0.017391667,0.04822992,0.11109971,0.050633136
23795,2018,23795_000155837019001302_cto-20181231x10k.htm.txt,0.11438537,0.023209108,0.03838796,0.003926974,0.13591534,0.010423713,0.0358565,0.01780717,0.023354935,0.04901852,0.008452272,0.041724097,0.06640449,0.057055075,0.03377257,0.041823488,0.008592896,0.13110009,0.069349945,0.089439504
24545,2018,24545_000002454519000007_tap2018123110-k.htm.txt,0.035442866,0.013406117,0.098141134,0.0075046043,0.071384616,0.010470391,0.059562143,0.033485927,0.041346256,0.041909937,0.036475956,0.01712485,0.103406295,0.026471263,0.089847505,0.10434143,0.014104044,0.05618803,0.09954154,0.039845068
25232,2018,25232_000002523219000006_form10-kdecember312018.htm.txt,0.055798955,0.030729933,0.07495836,0.0060922108,0.058083992,0.011189529,0.02352909,0.04007975,0.017514404,0.045723476,0.017951068,0.02456718,0.12194614,0.05602136,0.044510312,0.025148077,0.011136597,0.10303583,0.13538375,0.09659998
25445,2018,25445_000162828019001892_cr-20181231x10k.htm.txt,0.020927649,0.020885961,0.06632687,0.012643581,0.08761809,0.018778516,0.02877394,0.028074209,0.039656453,0.07419865,0.043572746,0.016920403,0.14883883,0.034939118,0.06386258,0.07912032,0.022476146,0.05308622,0.084091164,0.055208534
25743,2018,25743_000138713119001471_txmd-10k_123118.htm.txt,0.041760948,0.015894156,0.053697083,0.02496405,0.040365327,0.18935685,0.022939919,0.05387631,0.018107545,0.12388047,0.03238165,0.027687622,0.04457234,0.050780162,0.016246744,0.04687918,0.039472044,0.023205722,0.070392,0.06353987
26172,2018,26172_000002617219000009_cmi201810-kdocument.htm.txt,0.025622822,0.019226266,0.06863812,0.027103724,0.08523808,0.013575309,0.05016039,0.033906672,0.07206075,0.04098055,0.0630195,0.014392877,0.082371235,0.038227532,0.089000635,0.106060445,0.013709793,0.04594969,0.06987352,0.04088211
26324,2018,26324_000002632419000003_a20181231-10k.htm.txt,0.024540452,0.019106366,0.074093886,0.017133188,0.082437724,0.015789649,0.033141114,0.045814637,0.053677864,0.043159384,0.05909262,0.013974891,0.09098993,0.032165952,0.059457228,0.08789256,0.030206492,0.035459913,0.10765662,0.07420953
26780,2018,26780_000002678019000004_dan-20181231x10k.htm.txt,0.027502539,0.02111422,0.07650125,0.010827852,0.07824907,0.0121455155,0.040958554,0.04135346,0.05712955,0.030760959,0.05417604,0.013642069,0.10008816,0.019647233,0.11239081,0.120338865,0.016546216,0.059927326,0.069435894,0.0372644
27673,2018,27673_000155837018009728_jdcc-20181028x10k.htm.txt,0.020286407,0.045429934,0.056042925,0.014467105,0.099046364,0.03636962,0.028946105,0.015380515,0.04784865,0.06650183,0.014742908,0.010800126,0.047107875,0.0074400003,0.09351738,0.048759356,0.009814674,0.1360297,0.084413715,0.1170548
27904,2018,27904_000002790419000003_dal1231201810k.htm.txt,0.038627442,0.03169476,0.04304926,0.014238859,0.05702233,0.0157796,0.05673768,0.031178001,0.064727515,0.04590459,0.0657793,0.023836197,0.080042385,0.040449426,0.04617073,0.069925286,0.027965784,0.060734022,0.10297414,0.083162695
27996,2018,27996_000002799619000036_a2018123110-k.htm.txt,0.018975174,0.023126861,0.07043907,0.03170425,0.067936875,0.007528665,0.0210486,0.05395944,0.021308165,0.033211228,0.11902292,0.025675904,0.13805807,0.018830167,0.053530555,0.08926322,0.016779458,0.024161443,0.09748564,0.06795427
29002,2018,29002_000156459019003715_diod-10k_20181231.htm.txt,0.039976824,0.021781962,0.063988134,0.0144607555,0.076436825,0.01752038,0.04492903,0.052140225,0.061286766,0.045462392,0.06565032,0.01621929,0.05305523,0.02632709,0.08235877,0.07092919,0.008092751,0.06101564,0.13972834,0.03864007
29534,2018,29534_000155837019002383_dg-20190201x10k.htm.txt,0.047464717,0.024690874,0.06687543,0.014373585,0.06325649,0.015254407,0.030183187,0.053759806,0.034087133,0.08094156,0.039976347,0.046257883,0.09562884,0.01491759,0.05036451,0.10047597,0.020059844,0.047527883,0.105078824,0.0488251
29905,2018,29905_000002990519000019_wfx-20181231.htm.txt,0.042611685,0.015404042,0.08254577,0.01220116,0.13456519,0.017160852,0.028492965,0.043004543,0.05137021,0.037670072,0.084912054,0.019771794,0.08165209,0.017635155,0.0878247,0.07603068,0.01370995,0.044681914,0.059573244,0.04918189
30305,2018,30305_000162828019002279_dco10-k2018.htm.txt,0.02162251,0.021875314,0.08738551,0.0097622285,0.064337686,0.016580869,0.021287866,0.042956647,0.04989417,0.058465503,0.067148715,0.011524883,0.103075586,0.013426118,0.06482012,0.06237479,0.014763303,0.05646845,0.11164878,0.10058091
30625,2018,30625_000003062519000009_fls12312018financialstatem.htm.txt,0.013410103,0.015248391,0.092294775,0.019106997,0.07912248,0.00923207,0.034656774,0.055960048,0.060464837,0.04132411,0.09527838,0.008681154,0.08432002,0.020498527,0.06918823,0.084246956,0.02205986,0.038319297,0.103322685,0.053264346
31462,2018,31462_000155837019001379_ecl-20181231x10k.htm.txt,0.034817044,0.010110984,0.073497325,0.0095554255,0.0868479,0.020629913,0.041400976,0.020988945,0.07450157,0.08194773,0.06906682,0.014315045,0.07963594,0.018424751,0.13809077,0.055196926,0.023814786,0.04011516,0.057858285,0.04918366
32621,2018,32621_000156459019023597_msn-10k_20190331.htm.txt,0.032388926,0.02331185,0.08677002,0.018122002,0.04984179,0.01073256,0.042193204,0.05459857,0.03068474,0.044773668,0.043609306,0.034218777,0.06480011,0.036191437,0.055214815,0.12826249,0.009921103,0.012294647,0.123422116,0.098647855
33002,2018,33002_000156459019015928_ebf-10k_20190228.htm.txt,0.048037585,0.029138109,0.07594567,0.016035255,0.12264784,0.012476627,0.024299616,0.04194497,0.053183097,0.032966543,0.043344337,0.022844791,0.10915621,0.00782217,0.045663465,0.09170581,0.012934145,0.035872586,0.11110467,0.062876485
33185,2018,33185_000003318519000007_efx10k20181231.htm.txt,0.03180452,0.025584886,0.06814232,0.04802226,0.05138211,0.010422267,0.03544825,0.03663522,0.007290019,0.123835966,0.10570993,0.031293575,0.08075745,0.04072474,0.05770041,0.053762883,0.019359365,0.047399506,0.073451586,0.051272705
33213,2018,33213_000003321319000006_eqt1231201810k.htm.txt,0.0480276,0.028169103,0.056634724,0.0103520285,0.037109166,0.014343792,0.02032918,0.029579444,0.1342331,0.110761486,0.02439375,0.04272689,0.118536465,0.025142761,0.064338505,0.03315722,0.006465519,0.042036727,0.11061824,0.043044273
33533,2018,33533_000117494718001151_form10k-20796_esp.htm.txt,0.026394354,0.0030771159,0.031383898,0.006543708,0.12986702,0.018464996,0.032173228,0.0702731,0.06682943,0.016745657,0.06687722,0.011264384,0.031733554,0.003535029,0.05135646,0.14943185,0.024468333,0.040363792,0.11688157,0.102335304
33992,2018,33992_000165495419002863_kins_10k.htm.txt,0.06042848,0.009427511,0.021929283,0.02588483,0.11135514,0.0050238282,0.026265359,0.036962483,0.010873922,0.055950373,0.026990907,0.1281872,0.03184859,0.009869388,0.015510147,0.06618221,0.05943577,0.03714393,0.2381499,0.022580728
34285,2018,34285_000107997419000137_rlby-20181231.htm.txt,0.13349272,0.009913007,0.0732461,0.0022077656,0.008867675,0.02751843,0.04539109,0.12245805,6.006247e-05,0.05669384,0.044638652,0.037655585,0.030451264,0.0059541953,0.022892985,0.026227698,0.0016732988,0.04296297,0.29991236,0.0077822614
36029,2018,36029_000119312519043555_d683596d10k.htm.txt,0.04335036,0.059648115,0.039215192,0.01409267,0.041627984,0.006879759,0.028514484,0.060550038,0.013249195,0.09592463,0.050395377,0.014046314,0.06577141,0.016225375,0.03053071,0.032506105,0.010267648,0.1529313,0.19811217,0.026161171
36146,2018,36146_000156459019003267_trmk-10k_20181231.htm.txt,0.03135935,0.038919672,0.100195915,0.013268005,0.10334949,0.008420841,0.014983823,0.019827174,0.009854032,0.06914461,0.029594855,0.008586468,0.14129661,0.018153422,0.052650034,0.034080543,0.01931164,0.1670258,0.04984315,0.07013455
36270,2018,36270_000156459019003467_mtb-10k_20181231.htm.txt,0.044116244,0.046109706,0.08004325,0.0115671,0.081376314,0.009094649,0.015815228,0.013497703,0.0046000495,0.07977534,0.03273751,0.027131097,0.10292832,0.015692567,0.06627248,0.02629602,0.014012553,0.23378327,0.05311712,0.042033475
37472,2018,37472_000089710118000887_flexsteel182008_10k.htm.txt,0.02081547,0.010498849,0.02557953,0.042587757,0.07767481,0.013892289,0.051021326,0.050693035,0.059395038,0.06576961,0.08868471,0.062415462,0.017534772,0.0132503975,0.018128421,0.11063258,0.019535568,0.0111799,0.18487352,0.05583699
37808,2018,37808_000003780819000005_fnb-10xk2018xq4.htm.txt,0.03838727,0.05173805,0.075343765,0.018727126,0.04783498,0.0105020935,0.011809377,0.034976825,0.008490161,0.1152986,0.054802433,0.0116890175,0.098711126,0.010613196,0.056068152,0.03541997,0.016151512,0.17995632,0.08972365,0.033756394
38264,2018,38264_000100329718000182_fi10k.htm.txt,0.01775206,0.010161227,0.019571334,0.008040969,0.09172258,0.033018507,0.023469884,0.055353522,0.052166793,0.0041376394,0.10992919,0.01919472,0.041996874,0.013290576,0.049140755,0.16481073,0.009176753,0.013265882,0.2335938,0.030206168
38723,2018,38723_000137647419000061_ff_10k.htm.txt,0.0689913,0.023175245,0.11324743,0.028029626,0.00965432,0.025165088,0.0122953635,0.02281275,0.002427413,0.09422888,0.07017168,0.11156805,0.01743375,0.011007644,0.039709408,0.014279,0.042957023,0.09217228,0.1563696,0.04430417
38777,2018,38777_000003877718000233_form10k93018.htm.txt,0.051603515,0.01642185,0.04575676,0.029235007,0.04711069,0.011777229,0.043678407,0.034044944,0.010341555,0.12636563,0.07500655,0.013572108,0.05608597,0.014726311,0.076056115,0.07498553,0.010708815,0.122769654,0.09419833,0.045555025
39899,2018,39899_000003989919000011_tgna-20181231x10k.htm.txt,0.056847084,0.032300673,0.08034066,0.013430261,0.101507835,0.013743379,0.061053965,0.03390087,0.021430954,0.042906776,0.06688401,0.030269666,0.114839435,0.01633424,0.060162235,0.061047293,0.016962845,0.06979766,0.045416303,0.060823876
39911,2018,39911_000003991119000023_fy201810-k.htm.txt,0.025718838,0.03208975,0.06878521,0.016460907,0.07207835,0.013634521,0.05274213,0.03324929,0.02600829,0.033627544,0.05995168,0.016916301,0.1028612,0.017706273,0.08191727,0.103629515,0.01434258,0.038588744,0.12321706,0.06647453
