cik,year,file_name,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
12040,2016,12040_000117494716003557_form10k-16670_flan.htm.txt,0.029027872,0.031774946,0.01212019,0.022535596,0.07087373,0.0130821,0.0453472,0.04908243,0.047793142,0.07780645,0.028992642,0.040496394,0.015649227,0.04167669,0.003538162,0.09834873,0.03391143,0.056309957,0.23007141,0.051561713
12208,2016,12208_000001220817000012_a10k123116.htm.txt,0.030873286,0.013108461,0.09893014,0.016076732,0.05132612,0.054832134,0.03966344,0.0294046,0.025870504,0.09946463,0.05005757,0.021084443,0.10707546,0.026262652,0.087261155,0.0565393,0.017695898,0.038361344,0.10197548,0.03413663
14177,2016,14177_000143774917000650_brid20160824_10k.htm.txt,0.046464097,0.025102103,0.11395376,0.02009649,0.08972472,0.021976553,0.027095808,0.044091914,0.070949435,0.06281651,0.05950297,0.011515813,0.057435106,0.007319652,0.062012646,0.116024844,0.023878902,0.018730307,0.08406474,0.037243586
14272,2016,14272_000001427217000047_bmy-20161231x10xk.htm.txt,0.032429144,0.014125695,0.053626865,0.022598092,0.035154458,0.15086825,0.04126861,0.044571925,0.02629907,0.07422395,0.036671102,0.029461207,0.07413533,0.05928828,0.06030026,0.07316198,0.016707914,0.030199863,0.05634452,0.068563454
14693,2016,14693_000001469316000160_bfb-2016430x10k.htm.txt,0.046067044,0.016523466,0.059721418,0.013453864,0.074361615,0.023797281,0.07843264,0.07294463,0.0404459,0.034789104,0.04726337,0.014199357,0.059307583,0.01767291,0.07334616,0.16315338,0.015117207,0.03446336,0.10443195,0.010507762
14707,2016,14707_000001470717000010_cal2017012810-k.htm.txt,0.052561212,0.026744217,0.07650346,0.01073649,0.068024345,0.013519455,0.03870722,0.03886859,0.0413203,0.025116041,0.046282563,0.029843919,0.11538404,0.017534785,0.060549468,0.15607598,0.01745404,0.039095126,0.07619136,0.049487375
14846,2016,14846_000001484616000062_brtrealty10-k2016.htm.txt,0.05524917,0.025968319,0.06242298,0.006227556,0.09734141,0.008978206,0.016978882,0.034849457,0.006983426,0.03903094,0.01549028,0.04233603,0.10371828,0.11970408,0.048740108,0.02462272,0.015627706,0.14400044,0.09970006,0.032029912
15357,2016,15357_000157104916018390_t1600579_10k.htm.txt,0.051616635,0.01416211,0.041432954,0.003893845,0.21060811,5.78E-05,0.0531686,0.011683655,0.060755745,0.010125433,0.02284246,0.07025973,0.041469358,0.001081754,0.0488371,0.20225827,0.007848773,0.014218185,0.04889721,0.08478227
15615,2016,15615_000001561517000007_mtz12311610-k.htm.txt,0.04486198,0.02924612,0.0666486,0.016271176,0.05247115,0.008371915,0.025834514,0.038580667,0.082208954,0.047596455,0.07247629,0.012880562,0.100822404,0.013848158,0.055625502,0.039209533,0.019858846,0.05312451,0.13262784,0.08743486
15847,2016,15847_000001584716000069_form10k.htm.txt,0.05465579,0.0315275,0.094954155,0.018755024,0.046070714,0.03877675,0.04393183,0.042998943,0.043828048,0.09214327,0.089706905,0.053090345,0.047490526,0.024425767,0.028411506,0.04015274,0.025892377,0.022717377,0.091833115,0.06863733
