cik,year,file_name,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
12208,2022,12208_000001220823000031_bio-20221231.htm.txt,0.033726804,0.013494643,0.048383035,0.014141203,0.085809946,0.05178241,0.034320567,0.030242814,0.029237252,0.0769212,0.053600702,0.016528005,0.08392947,0.021980742,0.096397854,0.049339335,0.021114986,0.051179074,0.11688596,0.07098397
14177,2022,14177_000149315223002631_form10-k.htm.txt,0.023202816,0.009752665,0.051685486,0.02085821,0.10006636,0.028902771,0.027497776,0.05578826,0.09337119,0.035059582,0.059790082,0.059814733,0.024946293,0.005922436,0.027613781,0.16961105,0.020298066,0.025142,0.14370196,0.016974518
14272,2022,14272_000001427223000046_bmy-20221231.htm.txt,0.030647302,0.012195434,0.047166526,0.02298085,0.033933893,0.15647222,0.037331786,0.05137985,0.02541911,0.10066534,0.035439014,0.033414755,0.062263202,0.06318597,0.05721346,0.061021235,0.023206653,0.032218006,0.06377165,0.05007375
14693,2022,14693_000001469322000069_bfb-20220430.htm.txt,0.039876543,0.0163639,0.046667986,0.023239814,0.054492027,0.024542876,0.0719931,0.058515135,0.048101626,0.046500728,0.061558362,0.017671013,0.04483026,0.018283712,0.07375973,0.14626738,0.017183693,0.030707492,0.14255369,0.016890952
14707,2022,14707_000001470723000018_cal-20230128x10k.htm.txt,0.04563975,0.029930204,0.05299633,0.012682628,0.06498077,0.019195868,0.05082783,0.04170665,0.04962268,0.026778024,0.06107277,0.029288642,0.08166572,0.018738126,0.04629421,0.16346115,0.01549081,0.03208751,0.08664742,0.07089294
14846,2022,14846_000001484623000005_brt-20221231.htm.txt,0.091472894,0.03163293,0.036091577,0.0060988576,0.08092061,0.0071893455,0.016466036,0.025288898,0.011785455,0.057662275,0.020017827,0.028830558,0.08487293,0.12286435,0.045067728,0.031196252,0.025598245,0.1308644,0.111446746,0.034632064
15357,2022,15357_000155837022014587_csgn-20220630x10k.htm.txt,0.04199963,0.015017993,0.072567046,0.0064211874,0.16492704,0.009121675,0.04758687,0.025949938,0.06342313,0.016516296,0.024728056,0.04316969,0.06801121,0.01263803,0.06979474,0.14617218,0.0089835115,0.020294962,0.02057477,0.122102045
15615,2022,15615_000001561523000009_mtz-20221231.htm.txt,0.037758462,0.022452515,0.06299758,0.025377657,0.0687782,0.011385572,0.022913974,0.04263658,0.06777443,0.051642288,0.09291064,0.011802924,0.09697612,0.009990244,0.04067032,0.028856562,0.021255797,0.05673032,0.13113481,0.095955
15847,2022,15847_000143774922017184_buks20220430_10k.htm.txt,0.042081047,0.029861752,0.06668479,0.015754987,0.06032659,0.016676579,0.029297417,0.041910194,0.059064727,0.0678581,0.08863628,0.018412767,0.051778115,0.017847244,0.024421869,0.050368007,0.026604228,0.025867684,0.18525355,0.08129411
16040,2022,16040_000156459022038228_cbt-10k_20220930.htm.txt,0.018728966,0.00963544,0.050216693,0.015757104,0.06277108,0.01891347,0.047952183,0.039613884,0.09827199,0.059009694,0.07162268,0.023503022,0.07381798,0.026067747,0.10168152,0.069242634,0.01389927,0.053155035,0.10925987,0.036879748
16058,2022,16058_000156459022029077_caci-10k_20220630.htm.txt,0.026129372,0.019579355,0.05658946,0.02699198,0.050922986,0.014853023,0.023203978,0.04679488,0.009131971,0.12743601,0.08444265,0.028912382,0.074420705,0.029115174,0.02435448,0.018673843,0.021835044,0.048194755,0.13838586,0.13003208
16732,2022,16732_000001673222000093_cpb-20220731.htm.txt,0.02612674,0.014918977,0.06799908,0.017413313,0.08750296,0.022449128,0.025817329,0.052775465,0.06289148,0.039166,0.055121705,0.016764602,0.09519868,0.019523041,0.05899518,0.090853766,0.030967971,0.06133163,0.12282141,0.03136153
17843,2022,17843_000001784322000019_crs-20220630.htm.txt,0.015753241,0.03137475,0.08586366,0.008777184,0.14190188,0.013204058,0.0194012,0.020523403,0.05770947,0.034119043,0.044330332,0.024706583,0.11861337,0.017488204,0.08039229,0.06627594,0.015870083,0.04142879,0.10098819,0.061278347
18255,2022,18255_000156276223000126_cato2023012810K.htm.txt,0.020328773,0.013013802,0.013874108,0.017053295,0.13984388,0.0064456975,0.008465591,0.031860285,0.021696903,0.036124673,0.021893457,5.6389435e-05,0.008779459,5.6389435e-05,0.0069815,0.091638826,0.0026695544,0.023758866,0.5309595,0.0044990773
18349,2022,18349_000001834923000061_syn-20221231.htm.txt,0.036278717,0.059988424,0.05950336,0.023586687,0.050313883,0.010986378,0.012691082,0.051385045,0.0116933705,0.09460753,0.0866969,0.009430565,0.077278405,0.0111092385,0.045075938,0.037158456,0.017268103,0.15988079,0.121199206,0.023867963
18498,2022,18498_000095017023009103_gco-20230128.htm.txt,0.03373923,0.025481787,0.04300793,0.027808,0.08114943,0.0134304445,0.04219707,0.034598198,0.041710153,0.055646583,0.047335867,0.033533197,0.099578366,0.019052913,0.05654843,0.11577854,0.015298754,0.025597757,0.13147467,0.057032708
18926,2022,18926_000001892623000013_lumn-20221231.htm.txt,0.031600375,0.025420148,0.08452741,0.03206881,0.062993355,0.013085275,0.034753054,0.0463566,0.01412804,0.070918046,0.093593,0.020107385,0.09883926,0.024876803,0.052789167,0.04529218,0.027932046,0.06316569,0.08942475,0.06812857
19584,2022,19584_000156276223000057_che-20221231x10k.htm.txt,0.022571508,0.019066544,0.048243113,0.028866637,0.052636296,0.04624988,0.037636686,0.03612872,0.01208637,0.14784476,0.07162675,0.02109708,0.05166885,0.014108293,0.023439895,0.029916499,0.09275402,0.03391366,0.10886749,0.101276904
19745,2022,19745_000162828023004607_cpk-20221231.htm.txt,0.03332906,0.028143661,0.050513573,0.019171584,0.071395054,0.01895942,0.030650102,0.046633124,0.16665524,0.049729314,0.055080425,0.027163735,0.049559332,0.009864662,0.04312544,0.05317576,0.013866854,0.057123143,0.09943276,0.076427765
19871,2022,19871_000119312523083675_d486850d10k.htm.txt,0.030128393,0.028254379,0.05736163,0.011946231,0.09424075,0.008363946,0.038203984,0.03764307,0.062117476,0.02355203,0.07027362,0.032526083,0.07572113,0.016757388,0.022248317,0.10380834,0.011884726,0.023827948,0.19940713,0.051733408
20212,2022,20212_000002021223000059_chdn-20221231.htm.txt,0.050136503,0.043100763,0.04446227,0.016392738,0.06710186,0.017833523,0.040542096,0.04641478,0.030166645,0.08071012,0.0650708,0.036433816,0.10411739,0.040739506,0.032077745,0.022464687,0.016841082,0.048235975,0.13426042,0.0628973
20520,2022,20520_000156276223000055_fybr-20221231x10k.htm.txt,0.04492464,0.043063387,0.048024304,0.030891147,0.06700135,0.01602516,0.057595186,0.051720865,0.019743068,0.074189946,0.10474119,0.034962814,0.05565977,0.018167926,0.038666155,0.05068505,0.025743956,0.06535108,0.08371722,0.06912577
21076,2022,21076_000002107622000026_clx-20220630.htm.txt,0.038746726,0.018616997,0.024970034,0.034178942,0.02107448,0.02628104,0.03948992,0.08347401,0.056920275,0.071892865,0.07500523,0.084621064,0.021216482,0.030031564,0.022357816,0.10456467,0.0181214,0.01277478,0.2053497,0.010311972
21175,2022,21175_000002117523000006_cna-20221231.htm.txt,0.021195402,0.03993067,0.077327035,0.015448244,0.06500151,0.010294242,0.019460747,0.027382746,0.0084420955,0.051096097,0.05050476,0.015991835,0.14374697,0.021441713,0.071298696,0.02988935,0.08504432,0.095550254,0.105184294,0.04576904
21535,2022,21535_000143774923003782_cohu20221224_10k.htm.txt,0.04631397,0.023254722,0.04329429,0.013327378,0.053377453,0.022866698,0.031755995,0.056102753,0.06641412,0.051423624,0.06263607,0.025167894,0.10204561,0.014390855,0.067489,0.07179863,0.011706374,0.052076586,0.15333045,0.031227544
21665,2022,21665_000002166523000007_cl-20221231.htm.txt,0.028690701,0.015016115,0.06904348,0.017617658,0.0509944,0.01577886,0.04679428,0.0562882,0.049331054,0.0588192,0.06021898,0.016134702,0.09107322,0.017854419,0.0710829,0.12138059,0.02546492,0.03253363,0.12878308,0.027099645
22356,2022,22356_000002235623000017_cbsh-20221231.htm.txt,0.020190494,0.055690117,0.06511892,0.015765416,0.117713824,0.0072455797,0.0124518415,0.018490959,0.00988296,0.03451927,0.047369,0.013318162,0.121680975,0.009501364,0.043472946,0.049164437,0.011776567,0.24558422,0.04039445,0.060668528
23197,2022,23197_000002319722000068_cmtl-20220731.htm.txt,0.036360815,0.022066077,0.04697878,0.034697343,0.064634845,0.024670817,0.0531461,0.05623502,0.03834102,0.063247375,0.10109492,0.019151544,0.05634809,0.022427568,0.03662584,0.063000284,0.014346344,0.021918561,0.13768896,0.08701966
23217,2022,23217_000143774922017530_cag20220209_10k.htm.txt,0.024308728,0.011648073,0.05695086,0.016382018,0.08863285,0.027613882,0.026470456,0.042663794,0.06373323,0.047131762,0.046168562,0.034652114,0.11380223,0.025279354,0.049565073,0.081246085,0.01869835,0.046118286,0.15184878,0.027085537
23795,2022,23795_000155837023001933_cto-20221231x10k.htm.txt,0.0809744,0.027895099,0.04899169,0.0051051085,0.063547514,0.013471224,0.019320562,0.030734885,0.021750577,0.06934476,0.01570482,0.016992709,0.059575394,0.04993513,0.07559092,0.023871925,0.009993217,0.14744624,0.16935812,0.050395675
24545,2022,24545_000002454523000006_tap-20221231.htm.txt,0.03489978,0.017352305,0.062224153,0.012688624,0.06072541,0.016103415,0.05190004,0.03669552,0.054803126,0.050707627,0.046973053,0.016116396,0.08936861,0.026396744,0.07630687,0.080039695,0.026130967,0.050600775,0.15257424,0.03739266
25232,2022,25232_000002523223000003_cuz-20221231.htm.txt,0.051774554,0.03643505,0.060033906,0.008871071,0.05665943,0.0072760135,0.027330458,0.048951708,0.022599787,0.049041603,0.031612758,0.0139639955,0.109680384,0.05891326,0.047215227,0.027170869,0.016368646,0.11008862,0.12813404,0.08787862
25445,2022,25445_000162828023005873_cr-20221231.htm.txt,0.041445505,0.01363359,0.05383423,0.015374586,0.12162081,0.0150815835,0.027589504,0.028652966,0.050078154,0.049394857,0.05940278,0.019323114,0.1270228,0.028236717,0.054551773,0.084359005,0.016978309,0.043400522,0.09733944,0.052679747
25743,2022,25743_000156459023005514_txmd-10k_20221231.htm.txt,0.05535722,0.012085687,0.043904625,0.023787953,0.03957071,0.12834965,0.027646964,0.047373533,0.016125623,0.11375446,0.02026651,0.06847623,0.031549852,0.077736124,0.024886899,0.037440106,0.039700434,0.024993114,0.094509475,0.072484836
25895,2022,25895_000143774923018305_crws20230402_10k.htm.txt,0.02413415,0.026026495,0.049451564,0.012419126,0.053659506,0.01835112,0.022521708,0.024435516,0.022267196,0.09911677,0.03560083,0.058596827,0.09408979,0.027741073,0.08365415,0.10611131,0.010272414,0.026606796,0.12071076,0.08423293
26172,2022,26172_000002617223000005_cmi-20221231.htm.txt,0.02650722,0.026802953,0.062263533,0.024104457,0.056663435,0.023213286,0.04761895,0.042605046,0.07052168,0.03949329,0.07769535,0.021113286,0.10000493,0.028765127,0.07749004,0.0755149,0.015634518,0.06258413,0.08268789,0.038715985
26324,2022,26324_000002632423000005_cw-20221231.htm.txt,0.033700593,0.0211541,0.06573993,0.015907805,0.05434098,0.020037591,0.037612554,0.056776267,0.048856013,0.059018776,0.07749854,0.015864287,0.08373637,0.02662273,0.05016739,0.06570668,0.033930525,0.045847453,0.12687597,0.060605444
26780,2022,26780_000143774923003931_dan20221231_10k.htm.txt,0.029559124,0.017883502,0.06811639,0.014679503,0.049395617,0.012959546,0.032897018,0.05466781,0.068023,0.048566673,0.08604547,0.009476018,0.108851895,0.019012365,0.072320074,0.094052546,0.02307611,0.060817197,0.09983233,0.029767795
27419,2022,27419_000002741923000015_tgt-20230128.htm.txt,0.025155349,0.05681984,0.05842685,0.045864407,0.033339076,0.019715965,0.026934212,0.04658236,0.040722802,0.027702276,0.08137092,0.010962476,0.05705862,0.01634564,0.052288275,0.10320249,0.030233314,0.06804995,0.15253533,0.046689846
27673,2022,27673_000155837022018706_jdcc-20221030x10k.htm.txt,0.01653856,0.03902566,0.053040583,0.016624546,0.03518769,0.053401697,0.032589577,0.03778498,0.06664704,0.037185833,0.048950423,0.010982852,0.057205148,0.009898898,0.060642924,0.07317096,0.020080833,0.116385296,0.12497501,0.089681506
27904,2022,27904_000002790423000003_dal-20221231.htm.txt,0.032274574,0.023144716,0.05048287,0.018936384,0.0567938,0.016402539,0.05497579,0.040004566,0.059810646,0.06069235,0.06780362,0.026491465,0.09477548,0.027449809,0.039772883,0.060080662,0.02938561,0.060154647,0.11371128,0.0668563
27996,2022,27996_000002799623000060_dlx-20221231.htm.txt,0.018651564,0.027539885,0.06150647,0.036083102,0.063785024,0.012292287,0.017918374,0.060497828,0.023065057,0.029050246,0.11782187,0.025697937,0.12289985,0.018652925,0.03551214,0.073127896,0.018679585,0.052298237,0.12073638,0.06418328
28412,2022,28412_000002841223000094_cma-20221231.htm.txt,0.038605846,0.06912912,0.08092039,0.02333541,0.0629057,0.009662625,0.01964956,0.02150286,0.014859259,0.07556339,0.06398683,0.00917974,0.08937907,0.011458782,0.05127511,0.026824577,0.017351663,0.18704295,0.09484135,0.03252577
29002,2022,29002_000095017023002499_diod-20221231.htm.txt,0.026980096,0.02206167,0.054914452,0.015656121,0.048005905,0.016663633,0.045898158,0.061136283,0.06341099,0.048989233,0.07000239,0.009164541,0.06558138,0.035423186,0.065926425,0.0855701,0.009243129,0.05448005,0.16506985,0.03582238
29534,2022,29534_000155837023004574_dg-20230203x10k.htm.txt,0.05440134,0.029125327,0.049628086,0.017622165,0.053420827,0.0158422,0.039283384,0.059963726,0.042934876,0.043456636,0.054670837,0.04129583,0.061665885,0.011413045,0.036589,0.12249661,0.027920472,0.058136173,0.13791732,0.042216238
29989,2022,29989_000002998923000005_omc-20221231.htm.txt,0.031640846,0.017690066,0.04717007,0.01545481,0.09117358,0.006636942,0.06933757,0.020673176,0.01119258,0.032514397,0.11237513,0.013530758,0.08507885,0.008923334,0.088988505,0.08526559,0.01551947,0.06352605,0.09908171,0.08422659
30305,2022,30305_000162828023003810_dco-20221231.htm.txt,0.02605617,0.020863002,0.059175663,0.01174746,0.059979215,0.02317306,0.027326647,0.04060136,0.044018935,0.052445892,0.07023545,0.0132220145,0.123508774,0.015778664,0.052088864,0.050405446,0.020908013,0.07510939,0.121624924,0.091731064
30625,2022,30625_000003062523000077_fls-20221231.htm.txt,0.018086337,0.016096987,0.07085853,0.018812079,0.05576298,0.01524031,0.042715233,0.055803012,0.06497689,0.04238175,0.096902885,0.010896307,0.09293205,0.02041989,0.074591056,0.062551506,0.022584181,0.04826796,0.12624687,0.043873142
31235,2022,31235_000143774923006897_ekc20221231_10k.htm.txt,0.059305415,0.03069134,0.04128289,0.016092703,0.055611786,0.02632361,0.0217766,0.047402088,0.05219427,0.07639354,0.081340276,0.03490792,0.05397154,0.035944346,0.049198147,0.057179138,0.014387844,0.08459978,0.12043895,0.040957868
31462,2022,31462_000155837023001969_ecl-20221231x10k.htm.txt,0.031578213,0.011061343,0.070930675,0.012691979,0.07726937,0.023192834,0.045717437,0.031111496,0.072367355,0.05497078,0.09154914,0.014356667,0.10016536,0.014989377,0.096888795,0.058069475,0.027205497,0.039449137,0.08107935,0.04535574
32604,2022,32604_000003260422000041_emr-20220930.htm.txt,0.047350667,0.034642823,0.058281958,0.018073205,0.06336186,0.015640022,0.04016566,0.036659244,0.06721715,0.038410887,0.13287495,0.019282578,0.06612467,0.01820517,0.075843476,0.075750895,0.010079309,0.0586054,0.078349866,0.045080222
32621,2022,32621_000143774923018439_msn20230331_10k.htm.txt,0.030553618,0.016237779,0.048253782,0.020259164,0.025018575,0.014102371,0.048099,0.056267187,0.043055248,0.13055414,0.047121894,0.031568423,0.049596045,0.040284753,0.036279246,0.13105352,0.013876881,0.0129447235,0.14417547,0.060698144
33002,2022,33002_000095017023021681_ebf-20230228.htm.txt,0.041765712,0.019330401,0.075077996,0.022229314,0.0858233,0.014287401,0.033586513,0.04109249,0.059579164,0.063198745,0.053800203,0.012847457,0.104779735,0.010264441,0.046962045,0.08920666,0.015003215,0.026129855,0.13421288,0.05082248
33213,2022,33213_000003321323000008_eqt-20221231.htm.txt,0.05092038,0.027138086,0.060370296,0.011712745,0.044466823,0.018230913,0.019392505,0.03510795,0.12996615,0.1016075,0.03131816,0.036714602,0.093088225,0.023648817,0.05580337,0.03851284,0.008812864,0.054260362,0.113390885,0.04553654
33533,2022,33533_000117494722001033_esp10k0622.htm.txt,0.055958964,0.019802142,0.08467115,0.012214066,0.084644645,0.016077345,0.02584638,0.026390083,0.052671928,0.052399423,0.05262794,0.008920697,0.07893473,0.0039712545,0.04992223,0.08800856,0.022807749,0.042266734,0.06478957,0.15707444
34285,2022,34285_000149315223010166_form10-k.htm.txt,0.06686258,0.022684813,0.029329518,0.0066963187,0.027096556,0.010804742,0.026933782,0.087996796,0.008220652,0.047824275,0.13298464,0.056588963,0.027692458,0.016993241,0.011663156,0.10163069,0.021816405,0.030326499,0.23641361,0.029440302
34563,2022,34563_000003456322000067_farm-20220630.htm.txt,0.053012867,0.032318775,0.0532055,0.022441989,0.05690286,0.021918437,0.028251635,0.05591005,0.07439223,0.040108737,0.06638655,0.018318169,0.04850574,0.014218051,0.049598325,0.080215715,0.030790428,0.0569514,0.15073693,0.045815583
34903,2022,34903_000003490323000020_frt-20221231.htm.txt,0.056851726,0.033223443,0.056959245,0.009110697,0.08902346,0.012714739,0.023962205,0.039356958,0.022785978,0.043951526,0.020317258,0.010566383,0.07696077,0.053217534,0.05089185,0.03523298,0.022977658,0.13487458,0.11339589,0.09362511
36029,2022,36029_000095017023003864_ffin-20221231.htm.txt,0.05330836,0.06452477,0.0699233,0.015946185,0.043591745,0.010676143,0.020622293,0.038752034,0.011141161,0.117150724,0.05075166,0.019761082,0.08923952,0.009702662,0.033150617,0.028781347,0.0137759205,0.16146427,0.11542708,0.032309122
36104,2022,36104_000119312523050691_d410791d10k.htm.txt,0.064542964,0.08872471,0.07143999,0.028190764,0.009874344,0.024993934,0.029178547,0.034549158,0.009769019,0.19314802,0.09106052,0.10379706,0.024868065,0.008939392,0.025135994,0.013429635,0.02899716,0.09364596,0.028051436,0.0276633
36146,2022,36146_000095017023003087_trmk-20221231.htm.txt,0.029110843,0.04676364,0.078153595,0.014536922,0.09612917,0.008960811,0.015623035,0.017925803,0.013846901,0.11205655,0.038911927,0.009200197,0.11172607,0.01685404,0.03664519,0.039611056,0.016822733,0.16941142,0.07114054,0.05656951
